,No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
26523,26524,2013,1,10,3,4,51.0,54.0,53.0,-4.0,86.15,1030.0,-2.0,NE,110.0,0.0,0.0,2013-01-10,52.0
26524,26525,2013,1,10,4,4,56.0,53.0,53.0,-4.0,86.15,1030.0,-2.0,NE,113.0,0.0,0.0,2013-01-10,54.5
26525,26526,2013,1,10,5,4,55.0,65.0,55.0,-4.0,86.15,1030.0,-2.0,NE,116.0,0.0,0.0,2013-01-10,55.0
26526,26527,2013,1,10,6,4,46.0,62.0,54.0,-4.0,86.15,1031.0,-2.0,NE,118.0,0.0,0.0,2013-01-10,50.0
26528,26529,2013,1,10,8,4,28.0,40.0,36.0,-3.0,80.19,1032.0,0.0,NE,122.0,0.0,0.0,2013-01-10,32.0
26529,26530,2013,1,10,9,4,29.0,45.0,36.0,-4.0,64.42,1032.0,2.0,NE,125.0,0.0,0.0,2013-01-10,32.5
26530,26531,2013,1,10,10,4,33.0,44.0,40.0,-6.0,48.04,1032.0,4.0,NE,128.0,0.0,0.0,2013-01-10,36.5
26531,26532,2013,1,10,11,4,37.0,48.0,47.0,-6.0,44.8,1031.0,5.0,NE,131.0,0.0,0.0,2013-01-10,42.0
26532,26533,2013,1,10,12,4,41.0,45.0,57.0,-6.0,41.79,1030.0,6.0,NE,134.0,0.0,0.0,2013-01-10,49.0
26533,26534,2013,1,10,13,4,47.0,56.0,64.0,-10.0,30.61,1030.0,6.0,NE,137.0,0.0,0.0,2013-01-10,55.5
26535,26536,2013,1,10,15,4,60.0,74.0,72.0,-6.0,41.79,1030.0,6.0,NE,145.0,0.0,0.0,2013-01-10,66.0
26536,26537,2013,1,10,16,4,65.0,78.0,75.0,-5.0,48.34,1030.0,5.0,NE,149.0,0.0,0.0,2013-01-10,70.0
26537,26538,2013,1,10,17,4,70.0,82.0,79.0,-5.0,48.34,1030.0,5.0,NE,153.0,0.0,0.0,2013-01-10,74.5
26538,26539,2013,1,10,18,4,68.0,95.0,73.0,-4.0,55.91,1030.0,4.0,NE,157.0,0.0,0.0,2013-01-10,70.5
26539,26540,2013,1,10,19,4,50.0,76.0,54.0,-4.0,55.91,1030.0,4.0,NE,160.0,0.0,0.0,2013-01-10,52.0
26541,26542,2013,1,10,21,4,40.0,54.0,49.0,-2.0,74.78,1031.0,2.0,SE,1.0,0.0,0.0,2013-01-10,44.5
26542,26543,2013,1,10,22,4,34.0,49.0,42.0,-3.0,69.43,1030.0,2.0,SE,3.0,0.0,0.0,2013-01-10,38.0
26543,26544,2013,1,10,23,4,28.0,42.0,37.0,-3.0,69.43,1030.0,2.0,SE,5.0,0.0,0.0,2013-01-10,32.5
26544,26545,2013,1,11,0,4,23.0,37.0,37.0,-3.0,69.43,1030.0,2.0,NE,2.0,0.0,0.0,2013-01-11,30.0
26545,26546,2013,1,11,1,4,26.0,29.0,34.0,-4.0,74.41,1030.0,0.0,cv,0.0,0.0,0.0,2013-01-11,30.0
26552,26553,2013,1,11,8,4,49.0,55.0,61.0,-1.0,86.47,1029.0,1.0,cv,0.0,0.0,0.0,2013-01-11,55.0
26553,26554,2013,1,11,9,4,52.0,55.0,55.0,0.0,70.06,1029.0,5.0,cv,1.0,0.0,0.0,2013-01-11,53.5
26555,26556,2013,1,11,11,4,42.0,51.0,50.0,0.0,61.01,1027.0,7.0,SE,9.0,0.0,0.0,2013-01-11,46.0
26556,26557,2013,1,11,12,4,45.0,46.0,50.0,0.0,56.99,1027.0,8.0,SW,5.0,0.0,0.0,2013-01-11,47.5
26557,26558,2013,1,11,13,4,45.0,50.0,43.0,0.0,53.26,1026.0,9.0,SW,9.0,0.0,0.0,2013-01-11,44.0
26558,26559,2013,1,11,14,4,35.0,38.0,30.0,0.0,53.26,1026.0,9.0,SW,15.0,0.0,0.0,2013-01-11,32.5
26559,26560,2013,1,11,15,4,37.0,35.0,33.0,1.0,53.53,1026.0,10.0,SW,20.0,0.0,0.0,2013-01-11,35.0
26561,26562,2013,1,11,17,4,36.0,38.0,44.0,1.0,61.26,1026.0,8.0,SE,7.0,0.0,0.0,2013-01-11,40.0
26562,26563,2013,1,11,18,4,37.0,43.0,40.0,1.0,61.26,1026.0,8.0,SE,11.0,0.0,0.0,2013-01-11,38.5
26563,26564,2013,1,11,19,4,49.0,59.0,53.0,1.0,65.59,1026.0,7.0,SE,13.0,0.0,0.0,2013-01-11,51.0
26564,26565,2013,1,11,20,4,53.0,63.0,79.0,2.0,70.47,1026.0,7.0,SE,15.0,0.0,0.0,2013-01-11,66.0
26565,26566,2013,1,11,21,4,51.0,68.0,64.0,2.0,75.49,1026.0,6.0,SE,18.0,0.0,0.0,2013-01-11,57.5
26566,26567,2013,1,11,22,4,53.0,72.0,69.0,1.0,75.32,1026.0,5.0,SW,3.0,0.0,0.0,2013-01-11,61.0
26567,26568,2013,1,11,23,4,55.0,70.0,68.0,1.0,75.32,1026.0,5.0,SW,5.0,0.0,0.0,2013-01-11,61.5
26568,26569,2013,1,12,0,4,61.0,69.0,75.0,0.0,80.63,1027.0,3.0,SW,7.0,0.0,0.0,2013-01-12,68.0
26569,26570,2013,1,12,1,4,69.0,73.0,74.0,0.0,86.58,1027.0,2.0,cv,1.0,0.0,0.0,2013-01-12,71.5
26570,26571,2013,1,12,2,4,74.0,72.0,76.0,1.0,86.68,1027.0,3.0,cv,1.0,0.0,0.0,2013-01-12,75.0
26571,26572,2013,1,12,3,4,74.0,80.0,78.0,-1.0,86.47,1027.0,1.0,SW,1.0,0.0,0.0,2013-01-12,76.0
26572,26573,2013,1,12,4,4,89.0,80.0,91.0,-1.0,86.47,1027.0,1.0,SW,3.0,0.0,0.0,2013-01-12,90.0
26573,26574,2013,1,12,5,4,106.0,103.0,118.0,1.0,93.08,1027.0,2.0,cv,1.0,0.0,0.0,2013-01-12,112.0
26574,26575,2013,1,12,6,4,127.0,134.0,132.0,0.0,100.0,1027.0,0.0,SW,2.0,0.0,0.0,2013-01-12,129.5
26577,26578,2013,1,12,9,4,204.0,214.0,222.0,3.0,93.19,1028.0,4.0,cv,1.0,0.0,0.0,2013-01-12,213.0
26578,26579,2013,1,12,10,4,224.0,238.0,234.0,2.0,75.49,1027.0,6.0,NW,2.0,0.0,0.0,2013-01-12,229.0
26579,26580,2013,1,12,11,4,236.0,232.0,233.0,1.0,65.59,1026.0,7.0,NE,3.0,0.0,0.0,2013-01-12,234.5
26580,26581,2013,1,12,12,4,223.0,236.0,230.0,1.0,57.25,1025.0,9.0,NE,6.0,0.0,0.0,2013-01-12,226.5
26581,26582,2013,1,12,13,4,170.0,164.0,199.0,1.0,53.53,1025.0,10.0,NE,7.0,0.0,0.0,2013-01-12,184.5
26582,26583,2013,1,12,14,4,166.0,182.0,181.0,1.0,50.08,1024.0,11.0,cv,1.0,0.0,0.0,2013-01-12,173.5
26583,26584,2013,1,12,15,4,194.0,202.0,184.0,-1.0,43.31,1023.0,11.0,NE,3.0,0.0,0.0,2013-01-12,189.0
26584,26585,2013,1,12,16,4,195.0,201.0,191.0,-1.0,43.31,1024.0,11.0,NE,5.0,0.0,0.0,2013-01-12,193.0
26585,26586,2013,1,12,17,4,192.0,205.0,197.0,0.0,49.8,1024.0,10.0,SE,2.0,0.0,0.0,2013-01-12,194.5
26587,26588,2013,1,12,19,4,183.0,195.0,189.0,0.0,56.99,1023.0,8.0,NE,3.0,0.0,0.0,2013-01-12,186.0
26588,26589,2013,1,12,20,4,183.0,203.0,184.0,1.0,61.26,1023.0,8.0,NE,5.0,0.0,0.0,2013-01-12,183.5
26589,26590,2013,1,12,21,4,170.0,190.0,180.0,2.0,65.82,1023.0,8.0,SE,2.0,0.0,0.0,2013-01-12,175.0
26590,26591,2013,1,12,22,4,166.0,187.0,187.0,3.0,70.67,1023.0,8.0,NE,2.0,0.0,0.0,2013-01-12,176.5
26591,26592,2013,1,12,23,4,166.0,171.0,183.0,4.0,81.2,1023.0,7.0,NE,4.0,0.0,0.0,2013-01-12,174.5
26593,26594,2013,1,13,1,4,122.0,155.0,140.0,5.0,87.09,1022.0,7.0,NE,9.0,2.7,3.6,2013-01-13,131.0
26594,26595,2013,1,13,2,4,101.0,110.0,119.0,5.0,93.29,1022.0,6.0,NE,11.0,3.0,6.6,2013-01-13,110.0
26595,26596,2013,1,13,3,4,90.0,104.0,100.0,6.0,100.0,1021.0,6.0,NE,13.0,2.9,9.5,2013-01-13,95.0
26596,26597,2013,1,13,4,4,56.0,73.0,78.0,6.0,100.0,1021.0,6.0,NE,14.0,2.0,11.5,2013-01-13,67.0
26597,26598,2013,1,13,5,4,34.0,46.0,41.0,6.0,93.35,1021.0,7.0,SE,2.0,1.7,13.2,2013-01-13,37.5
26598,26599,2013,1,13,6,4,25.0,32.0,27.0,6.0,100.0,1021.0,6.0,NE,2.0,1.5,14.7,2013-01-13,26.0
26599,26600,2013,1,13,7,4,30.0,29.0,20.0,5.0,93.29,1021.0,6.0,NE,4.0,1.9,16.6,2013-01-13,25.0
26600,26601,2013,1,13,8,4,32.0,35.0,26.0,6.0,93.35,1021.0,7.0,NE,6.0,1.2,17.8,2013-01-13,29.0
26601,26602,2013,1,13,9,4,34.0,43.0,29.0,6.0,93.35,1021.0,7.0,NE,9.0,1.0,18.8,2013-01-13,31.5
26602,26603,2013,1,13,10,4,35.0,44.0,33.0,6.0,93.35,1021.0,7.0,NE,13.0,0.7,19.5,2013-01-13,34.0
26603,26604,2013,1,13,11,4,32.0,37.0,32.0,5.0,87.09,1021.0,7.0,NE,18.0,0.6,20.1,2013-01-13,32.0
26604,26605,2013,1,13,12,4,25.0,31.0,22.0,5.0,87.09,1020.0,7.0,NE,22.0,0.0,0.0,2013-01-13,23.5
26606,26607,2013,1,13,14,4,26.0,36.0,22.0,5.0,87.09,1020.0,7.0,NE,32.0,0.0,0.0,2013-01-13,24.0
26607,26608,2013,1,13,15,4,26.0,33.0,22.0,5.0,87.09,1020.0,7.0,NE,36.0,0.0,0.0,2013-01-13,24.0
26608,26609,2013,1,13,16,4,29.0,36.0,26.0,4.0,81.2,1020.0,7.0,NE,40.0,0.0,0.0,2013-01-13,27.5
26609,26610,2013,1,13,17,4,30.0,40.0,32.0,4.0,81.2,1020.0,7.0,NE,42.0,0.0,0.0,2013-01-13,31.0
26610,26611,2013,1,13,18,4,40.0,47.0,41.0,4.0,81.2,1021.0,7.0,NE,45.0,0.0,0.0,2013-01-13,40.5
26611,26612,2013,1,13,19,4,61.0,60.0,58.0,4.0,86.99,1021.0,6.0,NE,48.0,0.0,0.0,2013-01-13,59.5
26613,26614,2013,1,13,21,4,62.0,80.0,62.0,3.0,93.19,1021.0,4.0,NE,2.0,0.0,0.0,2013-01-13,62.0
26614,26615,2013,1,13,22,4,68.0,80.0,68.0,4.0,93.24,1022.0,5.0,NW,4.0,0.0,0.0,2013-01-13,68.0
26615,26616,2013,1,13,23,4,76.0,78.0,88.0,4.0,93.24,1022.0,5.0,NW,8.0,0.0,0.0,2013-01-13,82.0
26616,26617,2013,1,14,0,4,79.0,86.0,93.0,4.0,93.24,1022.0,5.0,NW,11.0,0.0,0.0,2013-01-14,86.0
26617,26618,2013,1,14,1,4,97.0,107.0,100.0,3.0,93.19,1022.0,4.0,NW,14.0,0.0,0.0,2013-01-14,98.5
26618,26619,2013,1,14,2,4,106.0,123.0,109.0,2.0,93.13,1023.0,3.0,NW,16.0,0.0,0.0,2013-01-14,107.5
26619,26620,2013,1,14,3,4,112.0,121.0,119.0,3.0,93.19,1023.0,4.0,NW,20.0,0.0,0.0,2013-01-14,115.5
26620,26621,2013,1,14,4,4,122.0,130.0,128.0,2.0,93.13,1023.0,3.0,NW,22.0,0.0,0.0,2013-01-14,125.0
26621,26622,2013,1,14,5,4,130.0,133.0,129.0,2.0,93.13,1023.0,3.0,NW,24.0,0.0,0.0,2013-01-14,129.5
26622,26623,2013,1,14,6,4,126.0,134.0,131.0,1.0,93.08,1024.0,2.0,NW,26.0,0.0,0.0,2013-01-14,128.5
26624,26625,2013,1,14,8,4,142.0,142.0,143.0,3.0,93.19,1025.0,4.0,NW,31.0,0.0,0.0,2013-01-14,142.5
26625,26626,2013,1,14,9,4,151.0,167.0,158.0,4.0,93.24,1025.0,5.0,NE,3.0,0.0,0.0,2013-01-14,154.5
26626,26627,2013,1,14,10,4,144.0,164.0,141.0,3.0,75.67,1025.0,7.0,NW,3.0,0.0,0.0,2013-01-14,142.5
26627,26628,2013,1,14,11,4,131.0,145.0,135.0,3.0,75.67,1025.0,7.0,NE,5.0,0.0,0.0,2013-01-14,133.0
26628,26629,2013,1,14,12,4,115.0,137.0,138.0,3.0,70.67,1024.0,8.0,NE,9.0,0.0,0.0,2013-01-14,126.5
26629,26630,2013,1,14,13,4,117.0,136.0,139.0,2.0,61.51,1024.0,9.0,NW,6.0,0.0,0.0,2013-01-14,128.0
26630,26631,2013,1,14,14,4,124.0,135.0,139.0,2.0,61.51,1024.0,9.0,NE,4.0,0.0,0.0,2013-01-14,131.5
26631,26632,2013,1,14,15,4,125.0,138.0,137.0,2.0,61.51,1024.0,9.0,NE,8.0,0.0,0.0,2013-01-14,131.0
26632,26633,2013,1,14,16,4,141.0,154.0,136.0,1.0,61.26,1025.0,8.0,NE,12.0,0.0,0.0,2013-01-14,138.5
26633,26634,2013,1,14,17,4,149.0,156.0,144.0,1.0,70.27,1026.0,6.0,NE,15.0,0.0,0.0,2013-01-14,146.5
26657,26658,2013,1,15,17,4,86.0,97.0,85.0,3.0,66.05,1023.0,9.0,SW,17.0,0.0,0.0,2013-01-15,85.5
26658,26659,2013,1,15,18,4,99.0,105.0,101.0,3.0,70.67,1023.0,8.0,SW,19.0,0.0,0.0,2013-01-15,100.0
26659,26660,2013,1,15,19,4,110.0,121.0,117.0,3.0,70.67,1023.0,8.0,SW,22.0,0.0,0.0,2013-01-15,113.5
26661,26662,2013,1,15,21,4,132.0,133.0,153.0,4.0,81.2,1024.0,7.0,SW,29.0,0.0,0.0,2013-01-15,142.5
26662,26663,2013,1,15,22,4,169.0,150.0,175.0,3.0,81.06,1024.0,6.0,NW,3.0,0.0,0.0,2013-01-15,172.0
26663,26664,2013,1,15,23,4,227.0,228.0,228.0,3.0,86.89,1024.0,5.0,NW,6.0,0.0,0.0,2013-01-15,227.5
26664,26665,2013,1,16,0,4,218.0,236.0,223.0,2.0,86.79,1025.0,4.0,NW,9.0,0.0,0.0,2013-01-16,220.5
26665,26666,2013,1,16,1,4,220.0,231.0,234.0,2.0,86.79,1025.0,4.0,NW,13.0,0.0,0.0,2013-01-16,227.0
26666,26667,2013,1,16,2,4,229.0,229.0,240.0,2.0,80.92,1026.0,5.0,NW,17.0,0.0,0.0,2013-01-16,234.5
26667,26668,2013,1,16,3,4,242.0,259.0,253.0,3.0,86.89,1026.0,5.0,NW,21.0,0.0,0.0,2013-01-16,247.5
26668,26669,2013,1,16,4,4,227.0,251.0,246.0,2.0,80.92,1026.0,5.0,NW,27.0,0.0,0.0,2013-01-16,236.5
26669,26670,2013,1,16,5,4,220.0,238.0,234.0,1.0,75.32,1027.0,5.0,NW,33.0,0.0,0.0,2013-01-16,227.0
26670,26671,2013,1,16,6,4,207.0,221.0,236.0,0.0,75.14,1027.0,4.0,NW,38.0,0.0,0.0,2013-01-16,221.5
26671,26672,2013,1,16,7,4,225.0,227.0,253.0,-1.0,69.85,1027.0,4.0,NW,42.0,0.0,0.0,2013-01-16,239.0
26672,26673,2013,1,16,8,4,233.0,247.0,250.0,-1.0,69.85,1028.0,4.0,NW,47.0,0.0,0.0,2013-01-16,241.5
26673,26674,2013,1,16,9,4,241.0,263.0,247.0,-1.0,69.85,1029.0,4.0,NW,52.0,0.0,0.0,2013-01-16,244.0
26674,26675,2013,1,16,10,4,234.0,258.0,231.0,-1.0,69.85,1029.0,4.0,NW,57.0,0.0,0.0,2013-01-16,232.5
26675,26676,2013,1,16,11,4,227.0,256.0,226.0,-1.0,69.85,1029.0,4.0,NW,62.0,0.0,0.0,2013-01-16,226.5
26676,26677,2013,1,16,12,4,202.0,229.0,212.0,-2.0,64.9,1028.0,4.0,NE,5.0,0.0,0.0,2013-01-16,207.0
26677,26678,2013,1,16,13,4,196.0,209.0,197.0,-2.0,64.9,1028.0,4.0,NW,5.0,0.0,0.0,2013-01-16,196.5
26678,26679,2013,1,16,14,4,213.0,223.0,206.0,-2.0,64.9,1028.0,4.0,NE,5.0,0.0,0.0,2013-01-16,209.5
26679,26680,2013,1,16,15,4,222.0,241.0,212.0,-1.0,69.85,1028.0,4.0,NE,11.0,0.0,0.0,2013-01-16,217.0
26680,26681,2013,1,16,16,4,217.0,239.0,210.0,-1.0,69.85,1029.0,4.0,NE,17.0,0.0,0.0,2013-01-16,213.5
26681,26682,2013,1,16,17,4,201.0,218.0,209.0,-2.0,64.9,1029.0,4.0,NE,23.0,0.0,0.0,2013-01-16,205.0
26682,26683,2013,1,16,18,4,152.0,200.0,175.0,-1.0,69.85,1030.0,4.0,NE,27.0,0.0,0.0,2013-01-16,163.5
26683,26684,2013,1,16,19,4,88.0,111.0,102.0,-2.0,64.9,1030.0,4.0,NE,32.0,0.0,0.0,2013-01-16,95.0
26684,26685,2013,1,16,20,4,72.0,90.0,78.0,-2.0,69.64,1030.0,3.0,NE,37.0,0.0,0.0,2013-01-16,75.0
26685,26686,2013,1,16,21,4,60.0,75.0,65.0,-2.0,69.64,1032.0,3.0,NW,5.0,0.0,0.0,2013-01-16,62.5
26686,26687,2013,1,16,22,4,58.0,73.0,62.0,-2.0,69.64,1032.0,3.0,NE,6.0,0.0,0.0,2013-01-16,60.0
26687,26688,2013,1,16,23,4,63.0,69.0,62.0,-2.0,69.64,1032.0,3.0,NE,11.0,0.0,0.0,2013-01-16,62.5
26688,26689,2013,1,17,0,4,60.0,74.0,60.0,-3.0,64.66,1032.0,3.0,NE,17.0,0.0,0.0,2013-01-17,60.0
26689,26690,2013,1,17,1,4,62.0,76.0,61.0,-3.0,64.66,1033.0,3.0,NE,23.0,0.0,0.0,2013-01-17,61.5
26690,26691,2013,1,17,2,4,69.0,74.0,65.0,-3.0,64.66,1033.0,3.0,NE,30.0,0.0,0.0,2013-01-17,67.0
26691,26692,2013,1,17,3,4,78.0,93.0,68.0,-3.0,64.66,1033.0,3.0,NE,36.0,0.0,0.0,2013-01-17,73.0
26692,26693,2013,1,17,4,4,79.0,89.0,58.0,-3.0,69.43,1033.0,2.0,NE,41.0,0.0,0.0,2013-01-17,68.5
26693,26694,2013,1,17,5,4,72.0,98.0,48.0,-3.0,69.43,1033.0,2.0,NE,47.0,0.0,0.0,2013-01-17,60.0
26694,26695,2013,1,17,6,4,65.0,84.0,57.0,-3.0,69.43,1034.0,2.0,NE,53.0,0.0,0.0,2013-01-17,61.0
26695,26696,2013,1,17,7,4,67.0,82.0,56.0,-4.0,64.42,1035.0,2.0,NE,60.0,0.0,0.0,2013-01-17,61.5
26696,26697,2013,1,17,8,4,59.0,83.0,47.0,-4.0,64.42,1036.0,2.0,NE,67.0,0.0,0.0,2013-01-17,53.0
26697,26698,2013,1,17,9,4,53.0,61.0,38.0,-4.0,64.42,1036.0,2.0,NW,7.0,0.0,0.0,2013-01-17,45.5
26698,26699,2013,1,17,10,4,42.0,53.0,30.0,-4.0,60.0,1037.0,3.0,NW,13.0,0.0,0.0,2013-01-17,36.0
26699,26700,2013,1,17,11,4,36.0,42.0,25.0,-4.0,55.91,1036.0,4.0,NE,7.0,0.0,0.0,2013-01-17,30.5
26700,26701,2013,1,17,12,4,32.0,,20.0,-4.0,55.91,1035.0,4.0,NW,6.0,0.0,0.0,2013-01-17,26.0
26701,26702,2013,1,17,13,4,39.0,,23.0,-6.0,48.04,1035.0,4.0,NW,13.0,0.0,0.0,2013-01-17,31.0
26702,26703,2013,1,17,14,4,35.0,54.0,24.0,-5.0,48.34,1035.0,5.0,NE,7.0,0.0,0.0,2013-01-17,29.5
26703,26704,2013,1,17,15,4,31.0,35.0,20.0,-6.0,51.56,1035.0,3.0,NE,15.0,0.0,0.0,2013-01-17,25.5
26704,26705,2013,1,17,16,4,32.0,41.0,24.0,-5.0,55.63,1036.0,3.0,NE,22.0,0.0,0.0,2013-01-17,28.0
26705,26706,2013,1,17,17,4,42.0,44.0,29.0,-5.0,55.63,1036.0,3.0,NE,28.0,0.0,0.0,2013-01-17,35.5
26706,26707,2013,1,17,18,4,46.0,51.0,30.0,-5.0,59.74,1037.0,2.0,NE,34.0,0.0,0.0,2013-01-17,38.0
26707,26708,2013,1,17,19,4,46.0,54.0,36.0,-5.0,64.18,1037.0,1.0,NE,41.0,0.0,0.0,2013-01-17,41.0
26728,26729,2013,1,18,16,4,108.0,124.0,100.0,-8.0,38.39,1031.0,5.0,SE,2.0,0.0,0.0,2013-01-18,104.0
26729,26730,2013,1,18,17,4,113.0,133.0,109.0,-6.0,48.04,1031.0,4.0,SW,2.0,0.0,0.0,2013-01-18,111.0
26730,26731,2013,1,18,18,4,127.0,135.0,116.0,-4.0,60.0,1032.0,3.0,SW,5.0,0.0,0.0,2013-01-18,121.5
26731,26732,2013,1,18,19,4,130.0,138.0,122.0,-4.0,64.42,1032.0,2.0,SW,8.0,0.0,0.0,2013-01-18,126.0
26732,26733,2013,1,18,20,4,126.0,135.0,118.0,-4.0,64.42,1032.0,2.0,SW,10.0,0.0,0.0,2013-01-18,122.0
26733,26734,2013,1,18,21,4,111.0,137.0,115.0,-5.0,64.18,1031.0,1.0,SE,3.0,0.0,0.0,2013-01-18,113.0
26734,26735,2013,1,18,22,4,102.0,120.0,114.0,-4.0,69.21,1031.0,1.0,SE,5.0,0.0,0.0,2013-01-18,108.0
26735,26736,2013,1,18,23,4,97.0,116.0,105.0,-3.0,74.59,1031.0,1.0,SE,7.0,0.0,0.0,2013-01-18,101.0
26736,26737,2013,1,19,0,4,99.0,127.0,113.0,-3.0,74.59,1031.0,1.0,SE,9.0,0.0,0.0,2013-01-19,106.0
26737,26738,2013,1,19,1,4,104.0,132.0,112.0,-3.0,80.19,1030.0,0.0,SE,11.0,0.0,0.0,2013-01-19,108.0
26738,26739,2013,1,19,2,4,103.0,144.0,114.0,-2.0,86.37,1029.0,0.0,SE,14.0,0.0,0.0,2013-01-19,108.5
26739,26740,2013,1,19,3,4,104.0,128.0,112.0,-2.0,86.37,1029.0,0.0,SE,16.0,0.0,0.0,2013-01-19,108.0
26740,26741,2013,1,19,4,4,106.0,123.0,104.0,-2.0,92.91,1028.0,-1.0,SE,18.0,0.0,0.0,2013-01-19,105.0
26741,26742,2013,1,19,5,4,100.0,126.0,102.0,-2.0,86.37,1029.0,0.0,SE,19.0,0.0,0.0,2013-01-19,101.0
26742,26743,2013,1,19,6,4,98.0,120.0,103.0,-2.0,92.91,1029.0,-1.0,SE,20.0,0.0,0.0,2013-01-19,100.5
26743,26744,2013,1,19,7,4,99.0,116.0,100.0,-1.0,92.96,1029.0,0.0,SE,21.0,0.0,0.0,2013-01-19,99.5
26744,26745,2013,1,19,8,4,110.0,116.0,113.0,0.0,93.02,1029.0,1.0,SE,22.0,0.0,0.0,2013-01-19,111.5
26745,26746,2013,1,19,9,4,125.0,,136.0,1.0,75.32,1030.0,5.0,SE,24.0,0.0,0.0,2013-01-19,130.5
26746,26747,2013,1,19,10,4,109.0,,124.0,-1.0,56.72,1030.0,7.0,SE,27.0,0.0,0.0,2013-01-19,116.5
26747,26748,2013,1,19,11,4,100.0,,107.0,-2.0,49.22,1029.0,8.0,SE,31.0,0.0,0.0,2013-01-19,103.5
26748,26749,2013,1,19,12,4,99.0,,81.0,-2.0,43.01,1028.0,10.0,SE,35.0,0.0,0.0,2013-01-19,90.0
26749,26750,2013,1,19,13,4,78.0,,66.0,-4.0,34.66,1027.0,11.0,SW,3.0,0.0,0.0,2013-01-19,72.0
26750,26751,2013,1,19,14,4,64.0,,44.0,-1.0,43.31,1026.0,11.0,SE,4.0,0.0,0.0,2013-01-19,54.0
26751,26752,2013,1,19,15,4,57.0,47.0,43.0,0.0,46.58,1026.0,11.0,SE,9.0,0.0,0.0,2013-01-19,50.0
26752,26753,2013,1,19,16,4,52.0,50.0,44.0,1.0,53.53,1025.0,10.0,SE,15.0,0.0,0.0,2013-01-19,48.0
26753,26754,2013,1,19,17,4,46.0,53.0,38.0,2.0,61.51,1025.0,9.0,SE,20.0,0.0,0.0,2013-01-19,42.0
26754,26755,2013,1,19,18,4,44.0,48.0,43.0,2.0,61.51,1026.0,9.0,SE,24.0,0.0,0.0,2013-01-19,43.5
26755,26756,2013,1,19,19,4,41.0,49.0,42.0,3.0,70.67,1027.0,8.0,SE,28.0,0.0,0.0,2013-01-19,41.5
26756,26757,2013,1,19,20,4,34.0,46.0,35.0,3.0,70.67,1027.0,8.0,SE,33.0,0.0,0.0,2013-01-19,34.5
26757,26758,2013,1,19,21,4,29.0,39.0,29.0,3.0,70.67,1027.0,8.0,SE,38.0,0.0,0.0,2013-01-19,29.0
26758,26759,2013,1,19,22,4,25.0,38.0,27.0,3.0,70.67,1027.0,8.0,SE,42.0,0.0,0.0,2013-01-19,26.0
26759,26760,2013,1,19,23,4,29.0,31.0,21.0,3.0,70.67,1027.0,8.0,SE,47.0,0.0,0.0,2013-01-19,25.0
26760,26761,2013,1,20,0,4,26.0,36.0,17.0,4.0,75.84,1026.0,8.0,SE,53.0,0.0,0.0,2013-01-20,21.5
26761,26762,2013,1,20,1,4,22.0,27.0,19.0,4.0,75.84,1026.0,8.0,SE,58.0,0.0,0.0,2013-01-20,20.5
26762,26763,2013,1,20,2,4,23.0,32.0,16.0,4.0,75.84,1025.0,8.0,SE,63.0,0.0,0.0,2013-01-20,19.5
26763,26764,2013,1,20,3,4,18.0,25.0,19.0,5.0,81.34,1025.0,8.0,SE,67.0,0.0,0.0,2013-01-20,18.5
26764,26765,2013,1,20,4,4,21.0,19.0,15.0,5.0,81.34,1024.0,8.0,SE,71.0,0.0,0.0,2013-01-20,18.0
26765,26766,2013,1,20,5,4,19.0,29.0,16.0,5.0,81.34,1024.0,8.0,SE,75.0,0.0,0.0,2013-01-20,17.5
26766,26767,2013,1,20,6,4,22.0,29.0,17.0,6.0,81.48,1024.0,9.0,SE,79.0,0.0,0.0,2013-01-20,19.5
26767,26768,2013,1,20,7,4,20.0,26.0,16.0,7.0,81.61,1024.0,10.0,SE,84.0,0.0,0.0,2013-01-20,18.0
26768,26769,2013,1,20,8,4,25.0,30.0,18.0,8.0,81.75,1024.0,11.0,SE,89.0,0.0,0.0,2013-01-20,21.5
26769,26770,2013,1,20,9,4,25.0,27.0,24.0,8.0,81.75,1025.0,11.0,SE,94.0,0.0,0.0,2013-01-20,24.5
26770,26771,2013,1,20,10,4,30.0,33.0,31.0,9.0,81.88,1025.0,12.0,SE,98.0,0.0,0.0,2013-01-20,30.5
26771,26772,2013,1,20,11,4,43.0,39.0,37.0,10.0,76.84,1024.0,14.0,SE,101.0,0.0,0.0,2013-01-20,40.0
26772,26773,2013,1,20,12,4,50.0,42.0,40.0,10.0,76.84,1023.0,14.0,SE,106.0,0.0,0.0,2013-01-20,45.0
26773,26774,2013,1,20,13,4,48.0,44.0,39.0,10.0,76.84,1022.0,14.0,SE,110.0,0.0,0.0,2013-01-20,43.5
26774,26775,2013,1,20,14,4,48.0,44.0,36.0,11.0,82.14,1021.0,14.0,SE,113.0,0.0,0.0,2013-01-20,42.0
26775,26776,2013,1,20,15,4,51.0,51.0,45.0,11.0,77.01,1021.0,15.0,SE,116.0,0.0,0.0,2013-01-20,48.0
26776,26777,2013,1,20,16,4,57.0,54.0,54.0,11.0,77.01,1021.0,15.0,SE,119.0,0.0,0.0,2013-01-20,55.5
